Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
FUT2,4.0,65.24137931034483,-4.027715378211823,0.20233676120665225,0.6910390010744063,0.1604974410868446,Not Significant
MAMSTR,9.8,16.10344827586207,-0.716515995354244,0.39516146105758077,0.6910390010744063,0.1604974410868446,Not Significant
RASIP1,7.0,26.551724137931036,-1.9233787183970876,0.11101913335550978,0.6910390010744063,0.1604974410868446,Not Significant
IZUMO1,1.0,3.1724137931034484,-1.6655809609294407,0.19413121565034244,0.6910390010744063,0.1604974410868446,Not Significant
FUT1,2.4,29.724137931034484,-3.6305286581277323,0.21919866218889475,0.6910390010744063,0.1604974410868446,Not Significant
BCAT2,452.6,821.4137931034483,-0.8598725885155103,0.2528118093017031,0.6910390010744063,0.1604974410868446,Not Significant
HSD17B14,212.8,203.44827586206895,0.06483609660483353,0.936805136991103,0.9619840398994274,0.01683213320242368,Not Significant
PLEKHA4,388.8,102.51724137931035,1.9231616559383464,0.0220601867843949,0.6910390010744063,0.1604974410868446,Not Significant
PPP1R15A,1722.6,1110.896551724138,0.6328632592227936,0.1873509878741519,0.6910390010744063,0.1604974410868446,Not Significant
TULP2,2.2,1.7586206896551724,0.3230591769060117,0.4802312819291661,0.7066731805062859,0.1507813906141686,Not Significant
NUCB1,2739.8,2505.551724137931,0.12894226233532313,0.7881386170651886,0.86665978338471,0.06215135603720111,Not Significant
DHDH,10.0,16.482758620689655,-0.7209577179658142,0.45271962136778676,0.7008289648686633,0.1543879573213133,Not Significant
BAX,877.4,1740.6206896551723,-0.9882952384036094,0.17382950757934745,0.6910390010744063,0.1604974410868446,Not Significant
FTL,54311.4,88477.4827586207,-0.7040552880621618,0.3343403473315608,0.6910390010744063,0.1604974410868446,Not Significant
GYS1,726.2,1041.0344827586207,-0.5195790213605703,0.279896496854117,0.6910390010744063,0.1604974410868446,Not Significant
RUVBL2,1537.6,2223.5862068965516,-0.5322080968364895,0.34656886398322917,0.6910390010744063,0.1604974410868446,Not Significant
LHB,2.0,3.206896551724138,-0.6811778159804592,0.33874585753763387,0.6910390010744063,0.1604974410868446,Not Significant
LOC101059948,1.0,3.413793103448276,-1.7713756249520376,0.11392639552098836,0.6910390010744063,0.1604974410868446,Not Significant
CGB5,2.0,4.241379310344827,-1.0845335102116678,0.44674527317167667,0.6990241502050465,0.15550781979135844,Not Significant
CGB8,6.8,6.793103448275862,0.0014639220341730148,0.9981913035087124,0.998867061780813,0.0004923077467494484,Not Significant
CGB7,3.6,11.03448275862069,-1.6159501932048403,0.06775505231421612,0.6910390010744063,0.1604974410868446,Not Significant
NTF4,2.6,32.103448275862064,-3.6261447391774912,0.17070244487914907,0.6910390010744063,0.1604974410868446,Not Significant
SNRNP70,3399.2,3792.448275862069,-0.1579342553297876,0.7739691576122822,0.8567692227878574,0.06713614279883753,Not Significant
LIN7B,50.4,44.93103448275862,0.1657114551719917,0.8214551810734771,0.8894939805621317,0.050856986554194274,Not Significant
C19orf73,11.8,15.620689655172415,-0.40467129044418393,0.6233262831486541,0.7665006614200006,0.11548746605300779,Not Significant
PPFIA3,89.8,100.10344827586206,-0.15670432164530498,0.8259255695346019,0.8921549034744118,0.04955973319841687,Not Significant
TRPM4,279.2,332.48275862068965,-0.251980587946388,0.6016758312831426,0.752987301817975,0.12321234756674039,Not Significant
SLC6A16,43.0,42.172413793103445,0.028037061302283516,0.9744285776242904,0.9846608131312725,0.006713345496281681,Not Significant
CD37,6.0,12.137931034482758,-1.016488122788569,0.539169212841699,0.721295449758976,0.14188680751713095,Not Significant
TEAD2,337.2,308.82758620689657,0.1268029083296945,0.7981796416136777,0.8731747597041307,0.058898826650080956,Not Significant
DKKL1,5.2,6.827586206896552,-0.39286400169830765,0.7022023135419698,0.8124800678534446,0.09018728453670935,Not Significant
SLC17A7,18.8,9.827586206896552,0.9358236428657433,0.16166229214705352,0.6910390010744063,0.1604974410868446,Not Significant
PIH1D1,511.4,711.8275862068965,-0.47707568363748215,0.4734118217897604,0.7053977081225559,0.15156595571381434,Not Significant
ALDH16A1,318.6,508.7241379310345,-0.675137281922008,0.3702730667263058,0.6910390010744063,0.1604974410868446,Not Significant
FLT3LG,40.0,21.137931034482758,0.9201658263241529,0.15621870719695352,0.6910390010744063,0.1604974410868446,Not Significant
RPL13A,2450.6,3947.310344827586,-0.6877349319947558,0.4478345280720122,0.6990241502050465,0.15550781979135844,Not Significant
SNORD32A,11.0,16.413793103448278,-0.5774051495430742,0.4287047393400758,0.6970109339965795,0.15676040907970357,Not Significant
SNORD33,1.8,3.3793103448275863,-0.9087319424326862,0.13090660665568357,0.6910390010744063,0.1604974410868446,Not Significant
SNORD35A,9.8,15.655172413793103,-0.675785742935497,0.4149192687419748,0.6932906660841618,0.15908464675843387,Not Significant
RPS11,14355.2,18738.793103448275,-0.3844546066731223,0.45869684214344697,0.7020165437864553,0.15365265312588286,Not Significant
SNORD35B,5.4,17.620689655172413,-1.7062390785339427,0.05321964722258307,0.6910390010744063,0.1604974410868446,Not Significant
FCGRT,175.8,444.8965517241379,-1.3395348461268644,0.37952264474104325,0.6910390010744063,0.1604974410868446,Not Significant
RCN3,25.6,27.551724137931036,-0.10599879268776695,0.9143554050316672,0.9484827980376326,0.022970541196066372,Not Significant
NOSIP,558.8,720.9310344827586,-0.36752923460144726,0.546178502157334,0.7240743563743066,0.1402168331054622,Not Significant
PRRG2,5.4,65.3103448275862,-3.5962802130647065,0.3120337782232122,0.6910390010744063,0.1604974410868446,Not Significant
PRR12,556.8,559.0,-0.005689071881824215,0.9908177265554805,0.9946290608798236,0.0023388557861122026,Not Significant
RRAS,782.8,1174.5172413793102,-0.5853522305357253,0.33106986614917877,0.6910390010744063,0.1604974410868446,Not Significant
SCAF1,1093.6,1390.8275862068965,-0.34685843937120475,0.4900399968480824,0.7104733268018313,0.14845222208587855,Not Significant
IRF3,755.8,943.1724137931035,-0.3195170039332233,0.6036906729228528,0.754044560257009,0.12260298874307915,Not Significant
BCL2L12,234.8,417.2413793103448,-0.8294498336990571,0.34594424589888606,0.6910390010744063,0.1604974410868446,Not Significant
PRMT1,2572.4,2954.9655172413795,-0.2000263004851907,0.7232774924355997,0.8257173732478216,0.083168577670909,Not Significant
ADM5,45.2,68.3103448275862,-0.5957813022340889,0.5249057106282307,0.7173023091780741,0.14429777105821803,Not Significant
CPT1C,68.4,64.89655172413794,0.0758545023975708,0.9278021245451066,0.9564387594818563,0.019342832506064674,Not Significant
AP2A1,1104.0,1600.5862068965516,-0.5358602098051005,0.29676852748793475,0.6910390010744063,0.1604974410868446,Not Significant
FUZ,92.6,160.82758620689654,-0.7964307897000502,0.3348369692401715,0.6910390010744063,0.1604974410868446,Not Significant
MED25,540.4,639.2068965517242,-0.24225529925826414,0.6657902585613475,0.7928820953723466,0.10079138914671787,Not Significant
PTOV1-AS1,64.4,74.17241379310344,-0.20382203106823393,0.8381829244226489,0.9000128826401357,0.045751274094584994,Not Significant
PTOV1,1173.0,1376.6896551724137,-0.2310003584479416,0.7601727260516632,0.8481434393490912,0.0715306929675857,Not Significant
PNKP,407.4,545.2758620689655,-0.42054031224459065,0.5529385734703385,0.7265399569655915,0.13874049614574785,Not Significant
AKT1S1,823.0,1337.5172413793102,-0.7005931530567565,0.18273698801184737,0.6910390010744063,0.1604974410868446,Not Significant
TBC1D17,456.4,506.2068965517241,-0.14942837120168365,0.8091859661973599,0.8804350449820331,0.05530267904530847,Not Significant
IL4I1,30.6,22.06896551724138,0.47151264804549914,0.7123465761620162,0.8189964331814937,0.08671798963514729,Not Significant
NUP62,1053.6,1436.5172413793102,-0.44724805779383237,0.4948366234377103,0.7108600287964582,0.14821590518542763,Not Significant
ATF5,289.8,387.3448275862069,-0.4185608798612468,0.43855711270667674,0.6990241502050465,0.15550781979135844,Not Significant
VRK3,349.2,435.58620689655174,-0.31890471199058723,0.5589029652484887,0.7290496250537736,0.13724290905719286,Not Significant
ZNF473,146.8,231.93103448275863,-0.6598439104431603,0.2750529378921795,0.6910390010744063,0.1604974410868446,Not Significant
MYH14,321.6,1047.103448275862,-1.7030646683107395,0.5501538285785791,0.7253433558603336,0.139456362731068,Not Significant
KCNC3,11.2,13.10344827586207,-0.226447786033134,0.689966156045028,0.805291760508285,0.09404674444922424,Not Significant
NAPSB,4.0,3.206896551724138,0.3188221840195407,0.631827442158533,0.77166110005723,0.11257339226825779,Not Significant
NAPSA,12.4,22.620689655172413,-0.8673027939909986,0.3883192222483097,0.6910390010744063,0.1604974410868446,Not Significant
NR1H2,809.8,1134.7931034482758,-0.48679173984040636,0.38774432720102636,0.6910390010744063,0.1604974410868446,Not Significant
POLD1,476.2,858.448275862069,-0.8501635894428677,0.3292900319710024,0.6910390010744063,0.1604974410868446,Not Significant
SPIB,2.2,4.551724137931035,-1.0489096004809464,0.2591813599444164,0.6910390010744063,0.1604974410868446,Not Significant
FAM71E1,15.6,35.62068965517241,-1.1911694197626015,0.27272929392569795,0.6910390010744063,0.1604974410868446,Not Significant
EMC10,1299.8,2116.448275862069,-0.7033555777913905,0.4152887915698442,0.6934051834525128,0.15901291616042768,Not Significant
JOSD2,306.4,458.7586206896552,-0.5823189711221024,0.36352203989081666,0.6910390010744063,0.1604974410868446,Not Significant
ASPDH,4.2,5.206896551724138,-0.31003441630610873,0.7968598828255735,0.8719883764391794,0.05948930415226011,Not Significant
LRRC4B,29.8,29.20689655172414,0.02900326137017262,0.9788171143161912,0.9870225364546726,0.0056729310728477955,Not Significant
SYT3,15.6,12.758620689655173,0.2900736585861459,0.7282599813819496,0.828446171654073,0.08173570464121924,Not Significant
C19orf81,89.8,59.58620689655172,0.5917370328178883,0.5415082113558491,0.7214543860081783,0.14179112199415111,Not Significant
CLEC11A,38.0,68.93103448275862,-0.8591542481734701,0.31420762984062883,0.6910390010744063,0.1604974410868446,Not Significant
C19orf48,551.2,1411.551724137931,-1.3566342019381579,0.1047671275394013,0.6910390010744063,0.1604974410868446,Not Significant
SNORD88B,5.8,12.241379310344827,-1.0776413190242624,0.1951506601933827,0.6910390010744063,0.1604974410868446,Not Significant
KLKP1,1.0,1.4827586206896552,-0.5682837595745258,0.3205510569207494,0.6910390010744063,0.1604974410868446,Not Significant
KLK5,1.0,181.0,-7.499845887083206,0.2539809746003337,0.6910390010744063,0.1604974410868446,Not Significant
KLK6,1.2,864.551724137931,-9.492774063511215,0.3652301678589589,0.6910390010744063,0.1604974410868446,Not Significant
KLK7,1.0,441.6896551724138,-8.786889233141633,0.22881276063854447,0.6910390010744063,0.1604974410868446,Not Significant
KLK8,1.2,64.34482758620689,-5.744717869890393,0.25924478833134607,0.6910390010744063,0.1604974410868446,Not Significant
KLK9,1.0,12.137931034482758,-3.601450623509725,0.21631311585852228,0.6910390010744063,0.1604974410868446,Not Significant
KLK10,25.6,331.1034482758621,-3.6930663204183847,0.19595772937154715,0.6910390010744063,0.1604974410868446,Not Significant
KLK11,1.0,85.37931034482759,-6.415814604086693,0.1907685202605133,0.6910390010744063,0.1604974410868446,Not Significant
KLK12,1.0,24.413793103448278,-4.609624554955426,0.39282724951218906,0.6910390010744063,0.1604974410868446,Not Significant
KLK13,1.8,15.931034482758621,-3.1457711397335353,0.2849828122128281,0.6910390010744063,0.1604974410868446,Not Significant
KLK14,2.0,4.551724137931035,-1.1864131242308813,0.2886316294561705,0.6910390010744063,0.1604974410868446,Not Significant
CTU1,93.8,151.82758620689654,-0.6947741161813069,0.31651179561369236,0.6910390010744063,0.1604974410868446,Not Significant
SIGLEC9,1.6,1.103448275862069,0.5360529002402099,0.022895708446109442,0.6910390010744063,0.1604974410868446,Not Significant
SIGLEC7,1.0,1.0344827586206897,-0.048909600480946565,0.6845669756905247,0.8022130850678904,0.09571025842713016,Not Significant
IGLON5,10.8,7.655172413793103,0.4965245360535726,0.560940661717642,0.730363829566961,0.13646074287853044,Not Significant
VSIG10L,311.0,264.3448275862069,0.2344934824576565,0.6863163741337129,0.8029819664418427,0.09529420809957706,Not Significant
ETFB,888.2,1830.4827586206898,-1.043267708495173,0.1871969187007528,0.6910390010744063,0.1604974410868446,Not Significant
CLDND2,18.8,24.275862068965516,-0.3687898667194499,0.6744327968303709,0.7979518073228888,0.09802333727803975,Not Significant
NKG7,3.8,3.2758620689655173,0.21412480535284734,0.8526008718750928,0.9088608603970215,0.041502598831991915,Not Significant
SIGLEC10,1.6,3.2413793103448274,-1.0185359514374275,0.490748247741168,0.7104733268018313,0.14845222208587855,Not Significant
ZNF175,69.0,95.62068965517241,-0.4707264491337375,0.34837794730784144,0.6910390010744063,0.1604974410868446,Not Significant
SIGLEC5,1.0,1.1379310344827587,-0.18641312423088133,0.6037449723224269,0.754044560257009,0.12260298874307915,Not Significant
SIGLEC14,1.0,1.5517241379310345,-0.6338721012021025,0.34476403488016416,0.6910390010744063,0.1604974410868446,Not Significant
HAS1,7.4,6.896551724137931,0.10165007609443509,0.9279985884457438,0.956513205670044,0.019309029703554234,Not Significant
FPR1,1.8,2.689655172413793,-0.5794243171797263,0.5114620111769557,0.7149843193788629,0.14570348278900147,Not Significant
FPR2,1.0,1.0344827586206897,-0.048909600480946565,0.6845669756905247,0.8022130850678904,0.09571025842713016,Not Significant
FPR3,1.0,1.3103448275862069,-0.3899465183160133,0.6845669756905247,0.8022130850678904,0.09571025842713016,Not Significant
ZNF577,1.0,39.06896551724138,-5.287951150692944,0.22523302946257392,0.6910390010744063,0.1604974410868446,Not Significant
ZNF649,1.6,45.3448275862069,-4.824794183939455,0.2586774916193646,0.6910390010744063,0.1604974410868446,Not Significant
ZNF613,13.8,40.86206896551724,-1.5660939867672425,0.22015082533899266,0.6910390010744063,0.1604974410868446,Not Significant
ZNF350,25.8,67.82758620689656,-1.3945010866150664,0.13166060675722902,0.6910390010744063,0.1604974410868446,Not Significant
ZNF615,30.8,54.241379310344826,-0.8164635144805755,0.1816816966705345,0.6910390010744063,0.1604974410868446,Not Significant
ZNF614,40.0,100.51724137931035,-1.3293710780729244,0.07028055303395556,0.6910390010744063,0.1604974410868446,Not Significant
ZNF432,18.0,98.48275862068965,-2.451874267459215,0.24260555482849305,0.6910390010744063,0.1604974410868446,Not Significant
ZNF841,19.0,118.89655172413794,-2.6456355505179405,0.34642715646338207,0.6910390010744063,0.1604974410868446,Not Significant
ZNF616,8.4,57.37931034482759,-2.7720693951221222,0.20404955254162851,0.6910390010744063,0.1604974410868446,Not Significant
ZNF836,5.6,27.96551724137931,-2.3201502819194593,0.27238495859487444,0.6910390010744063,0.1604974410868446,Not Significant
PPP2R1A,1961.2,3845.655172413793,-0.9714927398958948,0.09666922477549214,0.6910390010744063,0.1604974410868446,Not Significant
ZNF766,122.8,207.0,-0.7533202070165083,0.18870094319911954,0.6910390010744063,0.1604974410868446,Not Significant
ZNF480,371.4,385.6896551724138,-0.054466635770850605,0.9152932730622445,0.9488920049934998,0.022783212550865586,Not Significant
ZNF610,1.0,11.310344827586206,-3.4995710094905115,0.3772791977758554,0.6910390010744063,0.1604974410868446,Not Significant
ZNF880,2.2,21.344827586206897,-3.2783110803367577,0.3860363003708648,0.6910390010744063,0.1604974410868446,Not Significant
ZNF528,1.2,74.75862068965517,-5.9611336403925055,0.36997487906282445,0.6910390010744063,0.1604974410868446,Not Significant
ZNF578,1.0,6.758620689655173,-2.756728848987636,0.3559006559247677,0.6910390010744063,0.1604974410868446,Not Significant
ZNF808,1.2,14.275862068965518,-3.5724715565379594,0.3653020608171992,0.6910390010744063,0.1604974410868446,Not Significant
ZNF701,1.0,21.586206896551722,-4.432037851805046,0.363185903784518,0.6910390010744063,0.1604974410868446,Not Significant
ZNF137P,1.2,8.793103448275861,-2.873338035897492,0.38549265142643785,0.6910390010744063,0.1604974410868446,Not Significant
ZNF83,1.4,82.93103448275862,-5.888413356359591,0.3309710960913259,0.6910390010744063,0.1604974410868446,Not Significant
ZNF611,9.8,31.0,-1.6614145611590292,0.2583864627954764,0.6910390010744063,0.1604974410868446,Not Significant
ZNF600,1.6,60.48275862068966,-5.240380132204523,0.22364350053225468,0.6910390010744063,0.1604974410868446,Not Significant
ZNF28,2.4,80.93103448275862,-5.075586725561805,0.2641828433211368,0.6910390010744063,0.1604974410868446,Not Significant
ZNF468,2.2,96.6896551724138,-5.457786115133116,0.23484979541154755,0.6910390010744063,0.1604974410868446,Not Significant
ZNF320,1.0,113.62068965517241,-6.828081754767842,0.30389495384583637,0.6910390010744063,0.1604974410868446,Not Significant
ZNF816,2.0,46.37931034482759,-4.535409462316414,0.2531238220411343,0.6910390010744063,0.1604974410868446,Not Significant
ZNF702P,1.0,46.41379310344828,-5.536481699482745,0.3243148013178475,0.6910390010744063,0.1604974410868446,Not Significant
ZNF160,150.0,236.58620689655172,-0.6574034655093756,0.39263354468109934,0.6910390010744063,0.1604974410868446,Not Significant
ZNF415,1.0,21.103448275862068,-4.399406847565079,0.4144796043565293,0.6932906660841618,0.15908464675843387,Not Significant
ZNF347,1.0,18.655172413793103,-4.221503788699243,0.35559776418608957,0.6910390010744063,0.1604974410868446,Not Significant
ZNF665,1.0,6.137931034482759,-2.6177524358388258,0.4010396926426504,0.6910390010744063,0.1604974410868446,Not Significant
ZNF818P,1.0,23.896551724137932,-4.578730547009641,0.251546141074067,0.6910390010744063,0.1604974410868446,Not Significant
ZNF677,1.0,14.0,-3.807354922057604,0.34165771886678353,0.6910390010744063,0.1604974410868446,Not Significant
ZNF845,87.2,109.48275862068965,-0.3283036515297544,0.551304740920169,0.7260112882598073,0.13905662669545432,Not Significant
ZNF525,3.6,60.51724137931034,-4.071277413509401,0.24178145786239025,0.6910390010744063,0.1604974410868446,Not Significant
ZNF765,52.8,93.34482758620689,-0.8220321526163004,0.1658758236983589,0.6910390010744063,0.1604974410868446,Not Significant
ZNF761,91.2,135.6206896551724,-0.5724715565379591,0.43582039908411585,0.6990241502050465,0.15550781979135844,Not Significant
TPM3P9,85.2,104.03448275862068,-0.28813646068065407,0.5919747242473674,0.7475914394058987,0.12633568032700188,Not Significant
ZNF813,2.6,23.20689655172414,-3.1579700762290153,0.3547019589201754,0.6910390010744063,0.1604974410868446,Not Significant
ZNF331,139.8,245.17241379310346,-0.8104322988911313,0.36558541611805206,0.6910390010744063,0.1604974410868446,Not Significant
NLRP12,1.2,1.6206896551724137,-0.4335734507162713,0.40301757697563734,0.6913913684166478,0.1602760466513204,Not Significant
MYADM,3835.8,2997.310344827586,0.3558590298502578,0.6377570722880876,0.7754371171913504,0.1104534148253462,Not Significant
PRKCG,91.6,96.75862068965517,-0.07904260528274555,0.9541876494782242,0.9722706753698681,0.012212812794981572,Not Significant
CACNG7,124.4,75.0,0.7300239847473594,0.32211773187720066,0.6910390010744063,0.1604974410868446,Not Significant
CACNG8,404.4,168.13793103448276,1.2661377715230122,0.052854508053302086,0.6910390010744063,0.1604974410868446,Not Significant
CACNG6,124.2,550.8275862068965,-2.1489356398855946,0.458262522226753,0.7018669108450528,0.1537452316954126,Not Significant
VSTM1,11.6,3.689655172413793,1.6525669089666348,0.001992749168007995,0.19176474337386937,0.7172312364023378,Not Significant
OSCAR,11.8,11.344827586206897,0.05675217586680954,0.9254563752016195,0.9550436869289098,0.019976761863158575,Not Significant
NDUFA3,500.6,749.2068965517242,-0.5817058888205675,0.4659120145238971,0.7037549584193498,0.15257853223782444,Not Significant
TFPT,141.0,239.6206896551724,-0.7650573180162038,0.38494122783972773,0.6910390010744063,0.1604974410868446,Not Significant
PRPF31,1019.2,1675.1724137931035,-0.7168724070267172,0.2348184032057172,0.6910390010744063,0.1604974410868446,Not Significant
CNOT3,544.0,676.7931034482758,-0.3151082159307333,0.5374076831104151,0.720584002164161,0.14231538396886412,Not Significant
LENG1,144.2,134.3793103448276,0.10176013331199484,0.8771873253883559,0.9250091498029751,0.03385397138065453,Not Significant
TMC4,17.4,299.86206896551727,-4.107139828938371,0.3278218498400477,0.6910390010744063,0.1604974410868446,Not Significant
MBOAT7,2253.4,1828.8620689655172,0.3011571559358798,0.5783480831514021,0.7393905676364244,0.13112609399767125,Not Significant
TSEN34,774.4,1136.103448275862,-0.5529433481734563,0.38735036276713397,0.6910390010744063,0.1604974410868446,Not Significant
RPS9,5329.4,8276.344827586207,-0.6350206360894216,0.3282300582895148,0.6910390010744063,0.1604974410868446,Not Significant
LILRB3,1.4,2.137931034482759,-0.6107884880890617,0.3821785764574531,0.6910390010744063,0.1604974410868446,Not Significant
LILRA6,1.6,2.5172413793103448,-0.6537716586398074,0.5223661571858895,0.7169916424728796,0.1444859066042568,Not Significant
LILRB2,1.0,1.103448275862069,-0.14201900487242788,0.6845669756905248,0.8022130850678904,0.09571025842713016,Not Significant
LILRA3,1.2,1.103448275862069,0.12101540096136584,0.633507246790664,0.7729089602881024,0.11187165792253062,Not Significant
LILRA5,1.0,1.1724137931034484,-0.22948184612276754,0.5672285532177894,0.7330349060142848,0.13487534441965324,Not Significant
LAIR1,1.0,1.4137931034482758,-0.4995710094905114,0.5647814698664737,0.7316735626027847,0.1356826369485057,Not Significant
TTYH1,2.8,12.551724137931034,-2.1643868179008825,0.2955907417532781,0.6910390010744063,0.1604974410868446,Not Significant
LENG8,1670.6,2241.0344827586205,-0.4237985045871653,0.5763969160118446,0.7380277185725048,0.13192732679887925,Not Significant
LENG9,74.6,107.17241379310344,-0.5226860679122625,0.461827804539392,0.703158822461313,0.15294656981916285,Not Significant
CDC42EP5,3.2,62.58620689655172,-4.289700932642903,0.20533813842055287,0.6910390010744063,0.1604974410868446,Not Significant
LILRA2,1.0,1.0344827586206897,-0.048909600480946565,0.6845669756905247,0.8022130850678904,0.09571025842713016,Not Significant
LILRA1,1.0,1.0344827586206897,-0.048909600480946565,0.6845669756905247,0.8022130850678904,0.09571025842713016,Not Significant
LILRB4,1.0,1.103448275862069,-0.14201900487242788,0.5806946229794328,0.7399002904679185,0.1308268021842104,Not Significant
NLRP2,639.4,1099.6206896551723,-0.7822153076779641,0.19793660065074165,0.6910390010744063,0.1604974410868446,Not Significant
GP6,3.6,4.206896551724138,-0.22475943588036412,0.7278773409791934,0.8282273361340468,0.08185043945033858,Not Significant
RDH13,63.8,143.48275862068965,-1.1692490590396798,0.0996447591546974,0.6910390010744063,0.1604974410868446,Not Significant
EPS8L1,79.2,303.6551724137931,-1.9388616086170736,0.2396269419084666,0.6910390010744063,0.1604974410868446,Not Significant
PPP1R12C,1116.0,1186.1379310344828,-0.0879347574630092,0.8717487435081664,0.9211031707243507,0.03569172271645323,Not Significant
TNNT1,777.2,749.1379310344828,0.05305452923642962,0.9402433277152178,0.9639074849744462,0.015964647314172763,Not Significant
TNNI3,24.6,33.758620689655174,-0.45659764402424535,0.5756381771903603,0.7377034065713125,0.13211821104926944,Not Significant
DNAAF3,60.2,77.86206896551724,-0.371157193773089,0.6988439321496549,0.8110241937301482,0.09096619012080717,Not Significant
SYT5,4.2,4.9655172413793105,-0.2415546784233423,0.8265136819880013,0.8924672542971868,0.049407709713172654,Not Significant
PTPRH,201.8,167.0344827586207,0.27278020965223815,0.7846835882653193,0.8643420524052884,0.06331435697182457,Not Significant
TMEM86B,38.8,61.41379310344828,-0.6625060586742816,0.4402901051253155,0.6990241502050465,0.15550781979135844,Not Significant
PPP6R1,1636.6,1891.9655172413793,-0.2091840374735398,0.6855676706822795,0.8026505178617228,0.09547350976771418,Not Significant
HSPBP1,664.8,1087.3793103448277,-0.7098629960122327,0.296914008512728,0.6910390010744063,0.1604974410868446,Not Significant
BRSK1,99.6,58.86206896551724,0.7588074892805525,0.3609304537188379,0.6910390010744063,0.1604974410868446,Not Significant
TMEM150B,2.0,3.0689655172413794,-0.6177524358388258,0.7295324016539816,0.8292809441318829,0.0812983140623369,Not Significant
COX6B2,7.6,13.0,-0.7744402995848693,0.5213471866091564,0.716964364534418,0.14450242964693746,Not Significant
IL11,533.0,195.48275862068965,1.4470941640673216,0.018348369732399495,0.6910390010744063,0.1604974410868446,Not Significant
TMEM190,9.0,11.241379310344827,-0.320822157661193,0.8450360123816463,0.904652440029622,0.04351824109220042,Not Significant
TMEM238,40.6,115.82758620689656,-1.5124272628091124,0.4609688594874882,0.7031349858540197,0.15296129235716246,Not Significant
RPL28,7754.8,10282.620689655172,-0.40704652614633463,0.5447681063168094,0.7229610871366932,0.14088507766619757,Not Significant
UBE2S,2153.4,2085.689655172414,0.046091824175542445,0.9400826759864236,0.9638069624559171,0.016009940718703677,Not Significant
ISOC2,454.6,625.1034482758621,-0.45949727676245805,0.4782135578024974,0.7066731805062859,0.1507813906141686,Not Significant
ZNF628,41.4,65.89655172413794,-0.6705722052379217,0.2880650205077867,0.6910390010744063,0.1604974410868446,Not Significant
NAT14,283.0,446.8965517241379,-0.6591388598125326,0.44346791721294987,0.6990241502050465,0.15550781979135844,Not Significant
SSC5D,5.8,8.655172413793103,-0.5775096585829901,0.6761938294553986,0.7989683364380916,0.09747043167811958,Not Significant
SBK2,3.6,7.827586206896552,-1.1205705856083927,0.2801910889350992,0.6910390010744063,0.1604974410868446,Not Significant
ZNF579,217.0,285.9655172413793,-0.3981461494243258,0.5642199385355295,0.731421947100691,0.1358320123303221,Not Significant
FIZ1,152.6,211.3448275862069,-0.46984384237964333,0.4684053830804049,0.7037549584193498,0.15257853223782444,Not Significant
ZNF524,159.6,217.06896551724137,-0.4436928261438232,0.6112130971459466,0.7581630408840139,0.12023739048641734,Not Significant
ZNF865,215.8,357.86206896551727,-0.7297087708105221,0.35939216742314517,0.6910390010744063,0.1604974410868446,Not Significant
ZNF784,43.6,60.51724137931034,-0.47301809017478674,0.4371412273310902,0.6990241502050465,0.15550781979135844,Not Significant
ZNF580,256.6,325.17241379310343,-0.34168370023256633,0.594367060409241,0.7487702200229982,0.12565143662154027,Not Significant
ZNF581,201.4,315.7586206896552,-0.6487584389703887,0.3503149337441669,0.6910390010744063,0.1604974410868446,Not Significant
CCDC106,138.8,221.6551724137931,-0.6753094608566231,0.44626852281069496,0.6990241502050465,0.15550781979135844,Not Significant
U2AF2,2685.4,3447.448275862069,-0.3603919074427136,0.46198315568088866,0.703158822461313,0.15294656981916285,Not Significant
EPN1,1143.6,1730.7586206896551,-0.5978220089722951,0.32297754472742923,0.6910390010744063,0.1604974410868446,Not Significant
NLRP9,2.6,2.793103448275862,-0.10335738450332271,0.9083502755683468,0.9448359988582188,0.02464356818069665,Not Significant
ZNF787,486.6,562.8275862068965,-0.20995672171057173,0.7472648826127088,0.8408709637936036,0.07527064393096125,Not Significant
ZNF444,315.8,440.51724137931035,-0.48018731461189923,0.524574689744229,0.7173023091780741,0.14429777105821803,Not Significant
ZSCAN5A,27.8,46.55172413793103,-0.7437497189744758,0.30209942034630377,0.6910390010744063,0.1604974410868446,Not Significant
ZNF582,3.0,11.03448275862069,-1.8789845990386342,0.17290031487738852,0.6910390010744063,0.1604974410868446,Not Significant
ZNF582-AS1,2.2,11.241379310344827,-2.3532436353535706,0.21251086922439083,0.6910390010744063,0.1604974410868446,Not Significant
ZNF583,6.4,18.413793103448278,-1.524643031447344,0.12454057329534686,0.6910390010744063,0.1604974410868446,Not Significant
ZNF667,1.2,13.0,-3.4374053123072983,0.36849152921262074,0.6910390010744063,0.1604974410868446,Not Significant
ZNF471,1.0,25.275862068965516,-4.65968839300624,0.3689938972100206,0.6910390010744063,0.1604974410868446,Not Significant
ZFP28,50.8,64.34482758620689,-0.34099568383938306,0.5754026100343264,0.7377034065713125,0.13211821104926944,Not Significant
ZNF470,34.2,63.0,-0.8813555035013808,0.2664124407756838,0.6910390010744063,0.1604974410868446,Not Significant
ZNF71,109.0,174.6206896551724,-0.6798963695238429,0.2567070786446596,0.6910390010744063,0.1604974410868446,Not Significant
PEG3,1.0,3.586206896551724,-1.84245872301352,0.4378885106644399,0.6990241502050465,0.15550781979135844,Not Significant
