Gene,Mean_COVID,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
CERK,517.3333333333334,528.4827586206897,-0.030762253770686934,0.9254431667735673,0.9965366428159532,0.0015067275904978306,Not Significant
TBC1D22A,390.9047619047619,422.51724137931035,-0.11219305440340575,0.6997178835102612,0.9821138318225218,0.007838172429642085,Not Significant
FAM19A5,50.142857142857146,79.13793103448276,-0.6583251449266416,0.2582812276018408,0.8980925266405062,0.04667891752050565,Not Significant
BRD1,377.1904761904762,351.7586206896552,0.1007074687780179,0.7118511270218437,0.9833604869555147,0.007287246363066005,Not Significant
ZBED4,580.9047619047619,475.48275862068965,0.28890862746967305,0.3650705967318616,0.9274286469220118,0.0327194935081398,Not Significant
ALG12,234.1904761904762,333.58620689655174,-0.5103772305009684,0.22336061168558424,0.8839828725821416,0.0535561494836743,Not Significant
CRELD2,275.04761904761904,484.2758620689655,-0.8161476816447722,0.062363766565325635,0.6754720893506747,0.1703925914108849,Not Significant
PIM3,905.6190476190476,595.1724137931035,0.6055966431053224,0.2867299886555706,0.9083883817125894,0.04172842904320849,Not Significant
MOV10L1,2.4761904761904763,1.5517241379310345,0.6742501941602292,0.09701773449946728,0.7640022718321174,0.11690535000718248,Not Significant
PANX2,96.33333333333333,126.34482758620689,-0.39125961118984925,0.3387793365575994,0.9238158931173323,0.03441457052226646,Not Significant
TRABD,411.0952380952381,609.7241379310345,-0.5686840003428193,0.1478325124750987,0.8332120351449385,0.07924446560944914,Not Significant
TUBGCP6,401.85714285714283,494.0689655172414,-0.29802971160129355,0.3827004082419232,0.9338865599370698,0.029705874717929487,Not Significant
HDAC10,124.28571428571429,192.24137931034483,-0.6292584258889706,0.1304591615118154,0.8118203476385489,0.09054006763268255,Not Significant
MAPK12,244.71428571428572,277.17241379310343,-0.17968535290477802,0.6306401704604356,0.9725103659967189,0.012105760828803243,Not Significant
MAPK11,177.0952380952381,174.10344827586206,0.02458064290969447,0.9471321799961107,0.998356085845664,0.000714530320252171,Not Significant
PLXNB2,4288.952380952381,4246.0,0.014520926976569773,0.9639855703937078,0.9991916234245459,0.0003512154623294374,Not Significant
DENND6B,46.904761904761905,70.55172413793103,-0.5889469430527781,0.25745295511237276,0.8980925266405062,0.04667891752050565,Not Significant
PPP6R2,353.95238095238096,453.17241379310343,-0.35650476175903284,0.24394596214108777,0.8873370541902442,0.051911382456772896,Not Significant
SBF1,864.6190476190476,995.2068965517242,-0.20293186378521325,0.5808464108892122,0.9653137428245997,0.015331510871528143,Not Significant
ADM2,158.28571428571428,32.48275862068965,2.284784989506373,0.02037647425677575,0.44127086596239506,0.35529474504191844,Not Significant
MIOX,4.0476190476190474,1.896551724137931,1.093694794961854,0.08725470315398953,0.7416649768089111,0.12979222892639905,Not Significant
LMF2,580.3333333333334,829.2758620689655,-0.5149703029202898,0.2477014665135009,0.889087895437215,0.05105530245337071,Not Significant
NCAPH2,334.85714285714283,453.82758620689657,-0.438598564248171,0.36677963782650924,0.9279613018062517,0.03247013451651867,Not Significant
SCO2,142.28571428571428,160.13793103448276,-0.17052425172751765,0.7824306117120305,0.9896517092961926,0.004517620901875681,Not Significant
TYMP,544.6666666666666,260.58620689655174,1.0636128550967017,0.011580966900967682,0.33849042455447137,0.47045361242041567,Not Significant
ODF3B,146.42857142857142,87.13793103448276,0.748824318518001,0.12879192842345927,0.8115417835559128,0.09068911490045851,Not Significant
KLHDC7B,11.619047619047619,2.103448275862069,2.4656635723488116,0.025815381576038476,0.4869084691717707,0.3125526713719985,Not Significant
CPT1B,3.5714285714285716,4.379310344827586,-0.2942024239274732,0.4507473755225413,0.9465012640927031,0.023878801681041326,Not Significant
MAPK8IP2,66.42857142857143,51.86206896551724,0.3571241273877245,0.3609457462467901,0.9267980784977946,0.03301487529063977,Not Significant
ARSA,377.8095238095238,473.0,-0.32418111397287497,0.4088587708868511,0.9395683783644567,0.027071608042707373,Not Significant
SHANK3,118.28571428571429,108.89655172413794,0.11931757470905631,0.739166509084701,0.9878238142920411,0.005320508149206083,Not Significant
RPL23AP82,112.33333333333333,133.6551724137931,-0.25072957982680677,0.47436763862856657,0.9513387879124677,0.021664795870787578,Not Significant
RABL2B,156.52380952380952,166.82758620689654,-0.09197574055080295,0.7920314488412112,0.9897764726637729,0.004462873735346122,Not Significant
CHL1,14.238095238095237,14.551724137931034,-0.03143394216026836,0.9417190780576234,0.9979853750005355,0.0008758230443969748,Not Significant
CNTN4,2.4761904761904763,1.1379310344827587,1.1217091711314506,0.06903441183456929,0.6936098394998091,0.15888475461754145,Not Significant
TRNT1,313.14285714285717,232.3448275862069,0.43055344290873754,0.17863498743672182,0.8547849746194817,0.06814312045415356,Not Significant
CRBN,350.85714285714283,246.9655172413793,0.5065741151196229,0.08207052785146947,0.7355386727640337,0.13339448823015188,Not Significant
LRRN1,70.28571428571429,54.10344827586207,0.3775109414411103,0.7110538670013273,0.9831977577603057,0.00735912055430852,Not Significant
SETMAR,91.14285714285714,95.41379310344827,-0.06606824177511726,0.8328111987031616,0.9908113707188501,0.004009018020682151,Not Significant
SUMF1,487.1904761904762,547.6206896551724,-0.16869102298619731,0.6361713817853312,0.9739063675930479,0.011482794653567373,Not Significant
ITPR1,215.71428571428572,133.3793103448276,0.6935868278055681,0.10377716986188193,0.7792085076846593,0.10834631431690184,Not Significant
EGOT,51.904761904761905,6.068965517241379,3.0963443733758034,0.030547751695345356,0.5162072125729272,0.2871759316814577,Not Significant
BHLHE40-AS1,4.285714285714286,4.241379310344827,0.015002163339246545,0.9582814671663824,0.998778329906317,0.0005308889320271172,Not Significant
BHLHE40,7155.476190476191,3746.5172413793102,0.933497689464461,0.003641817648145158,0.17383028475275392,0.7598745584096516,Not Significant
ARL8B,1108.6190476190477,947.3448275862069,0.22680214209581664,0.3963096502040887,0.9356451533450992,0.028888827718557778,Not Significant
EDEM1,1231.0,935.1724137931035,0.3965264835883231,0.19804778578919532,0.8679820195081007,0.06148927126278718,Not Significant
LMCD1-AS1,17.761904761904763,9.310344827586206,0.9318797955532189,0.09335119718231422,0.7557656674762192,0.12161284087136491,Not Significant
LMCD1,415.6190476190476,384.37931034482756,0.11273109027611002,0.7702209656408573,0.9892756626515019,0.004682674947828283,Not Significant
LINC00312,19.047619047619047,15.10344827586207,0.33473270252236303,0.3721341324912094,0.9301999298957299,0.03142369755498913,Not Significant
SSUH2,4.714285714285714,7.172413793103448,-0.6054195257126708,0.15286876418293718,0.8355489099385708,0.07802812303602924,Not Significant
OXTR,112.85714285714286,118.82758620689656,-0.07437207009051493,0.8901567661107808,0.9938321506387594,0.002686957863025518,Not Significant
RAD18,297.23809523809524,245.48275862068965,0.27599732835291796,0.45050716249669165,0.9464108900606724,0.023920271057591095,Not Significant
SRGAP3,108.57142857142857,96.06896551724138,0.17650213879966273,0.8278943016523281,0.9908113707188501,0.004009018020682151,Not Significant
THUMPD3,828.0952380952381,643.3103448275862,0.364281811342265,0.17797206455411982,0.8539899574765308,0.06854723638145283,Not Significant
SETD5,1916.095238095238,1309.1379310344828,0.5495521630156228,0.0491696883928506,0.6308293082779539,0.20008813758837232,Not Significant
LHFPL4,7.142857142857143,5.0,0.5145731728297582,0.24508472873646894,0.8877027436844792,0.051732437813533566,Not Significant
MTMR14,494.23809523809524,472.44827586206895,0.06504982583757626,0.8340672934655968,0.9908113707188501,0.004009018020682151,Not Significant
CPNE9,5.095238095238095,3.6206896551724137,0.4928850410838361,0.20461047528296558,0.8711066873081056,0.059928652257821916,Not Significant
BRPF1,432.3333333333333,355.86206896551727,0.28082590834749876,0.2506587983799665,0.8919704620864768,0.04964952719927167,Not Significant
OGG1,151.0952380952381,187.3793103448276,-0.31050347195552525,0.4136354362431731,0.9408609232823381,0.026474568618398,Not Significant
CAMK1,165.04761904761904,161.75862068965517,0.029039726013000127,0.9506701890082472,0.998778329906317,0.0005308889320271172,Not Significant
TADA3,1086.047619047619,1032.2068965517242,0.07335518626654967,0.8237893913127403,0.9906417582788287,0.004083369259038811,Not Significant
ARPC4,850.7142857142857,1129.8620689655172,-0.40940007637397563,0.17296689560935463,0.8511471547769774,0.06999534827882023,Not Significant
TTLL3,30.952380952380953,31.896551724137932,-0.04335007513904581,0.9254043591358745,0.9965366428159532,0.0015067275904978306,Not Significant
RPUSD3,293.85714285714283,357.1034482758621,-0.28122709830520937,0.4394631554165197,0.9445180621369673,0.024789732595072785,Not Significant
CIDEC,11.476190476190476,42.206896551724135,-1.8788349341138781,0.060177103074015255,0.6689143093272819,0.1746295135773288,Not Significant
JAGN1,535.2380952380952,643.1724137931035,-0.26502472688279455,0.43242456506926596,0.9439468027228528,0.025052480209253054,Not Significant
IL17RE,63.76190476190476,86.48275862068965,-0.43971781512891656,0.5090680740255604,0.9566508998659494,0.019246515641742158,Not Significant
IL17RC,205.76190476190476,258.7241379310345,-0.33043875496358066,0.3866146423165965,0.9347159009576983,0.02932036922913509,Not Significant
CRELD1,364.7142857142857,391.62068965517244,-0.10269027519018518,0.7857175311490698,0.9897764726637729,0.004462873735346122,Not Significant
PRRT3,33.04761904761905,42.96551724137931,-0.3786329280969289,0.31549137759356277,0.9173001635861177,0.037488529042777156,Not Significant
PRRT3-AS1,23.523809523809526,36.793103448275865,-0.6453136568909354,0.09622971065581912,0.7624696344306654,0.11777744753763336,Not Significant
EMC3,650.4761904761905,750.1034482758621,-0.2055933236816303,0.48798477816854235,0.9522688354299327,0.02124042844135693,Not Significant
CIDECP,62.523809523809526,72.6896551724138,-0.2173443783955159,0.40907209827744706,0.9395683783644567,0.027071608042707373,Not Significant
FANCD2,390.2857142857143,383.9310344827586,0.023683473494225074,0.9588999163436008,0.998778329906317,0.0005308889320271172,Not Significant
BRK1,1797.2380952380952,1849.2068965517242,-0.04112510072826731,0.8914219550909885,0.9940027907498303,0.0026123962812075363,Not Significant
VHL,826.0,710.6896551724138,0.2169220821203987,0.41872734600287076,0.9410423595847954,0.026390827029831067,Not Significant
IRAK2,1590.5238095238096,445.17241379310343,1.8370658682187273,0.00010987549130602568,0.021177127505595125,1.6741329485284575,Up
TATDN2,608.2380952380952,598.2758620689655,0.023825320788986894,0.939223125095584,0.9976050289593942,0.0010413702313886333,Not Significant
GHRLOS,11.380952380952381,10.758620689655173,0.08112816146731207,0.85046304690295,0.9920797912425259,0.0034533968954585338,Not Significant
LINC00852,8.571428571428571,8.689655172413794,-0.019763254821430112,0.95684228803619,0.998778329906317,0.0005308889320271172,Not Significant
SEC13,1148.7142857142858,1439.9655172413793,-0.32601425608885604,0.27729430880947725,0.9062316548396205,0.04276077190515767,Not Significant
SLC6A11,17.238095238095237,27.620689655172413,-0.680148972976693,0.4891021273679216,0.9528806112654886,0.020961509767405247,Not Significant
HRH1,197.66666666666666,103.65517241379311,0.9312774950360548,0.0068378873526581604,0.25283785393437935,0.5971579045822607,Not Significant
ATG7,409.57142857142856,317.58620689655174,0.36696682133179365,0.27137328985068565,0.903981468905812,0.04384047221759917,Not Significant
VGLL4,645.047619047619,587.448275862069,0.1349438382180746,0.7063847901226592,0.9823150593090135,0.00774919798247239,Not Significant
TAMM41,130.66666666666666,117.79310344827586,0.14963607890113365,0.5940124170925793,0.9673297880527567,0.014425438311893744,Not Significant
SYN2,6.761904761904762,5.896551724137931,0.1975581769675961,0.6270339375231087,0.9707985777872363,0.012870868577852959,Not Significant
TIMP4,129.0,101.24137931034483,0.34957199770761344,0.5069182716252627,0.9560680025726747,0.019511216414552616,Not Significant
PPARG,493.3333333333333,389.0344827586207,0.3426647333178648,0.3855155084928823,0.9347159009576983,0.02932036922913509,Not Significant
TSEN2,199.47619047619048,192.72413793103448,0.04967928155254161,0.8838436801848077,0.9925079539348449,0.0032660041253803306,Not Significant
MKRN2,449.3333333333333,369.51724137931035,0.2821444097458952,0.33727851741665915,0.9230237712382018,0.03478711415865874,Not Significant
RAF1,1085.095238095238,995.0344827586207,0.1250032446237274,0.6488533429307446,0.9749239616691825,0.011029255394031991,Not Significant
TMEM40,489.04761904761904,521.9655172413793,-0.09397955211227546,0.9251251698728109,0.9965366428159532,0.0015067275904978306,Not Significant
CAND2,18.38095238095238,15.413793103448276,0.25398958843357433,0.5248807284292094,0.963578642135369,0.016112834769118956,Not Significant
RPL32,10346.619047619048,10387.241379310344,-0.005653140347341768,0.9855451256810053,0.9993110914213701,0.0002992922985917567,Not Significant
IQSEC1,431.7142857142857,399.55172413793105,0.11169455339086928,0.753299733271922,0.9884545672094962,0.005043287567975714,Not Significant
NUP210,1772.7619047619048,1765.0344827586207,0.006302415351921826,0.9895825696440943,0.9993110914213701,0.0002992922985917567,Not Significant
HDAC11,226.0,221.0344827586207,0.03205131603665625,0.9309646667760495,0.9967345961802924,0.0014204673240500025,Not Significant
FBLN2,7.904761904761905,9.03448275862069,-0.19271999784171379,0.6218030477765679,0.969047890029827,0.013654759727605012,Not Significant
WNT7A,155.14285714285714,137.86206896551724,0.1703717041297019,0.8237840754262539,0.9906417582788287,0.004083369259038811,Not Significant
TPRXL,6.333333333333333,5.793103448275862,0.128628585071241,0.8789779580250425,0.9923045731477087,0.0033550071447409247,Not Significant
CHCHD4,299.8095238095238,254.31034482758622,0.23745606383236992,0.5305738291973126,0.9643914651782475,0.015746641764506006,Not Significant
TMEM43,1371.952380952381,1284.5862068965516,0.09492669706689572,0.7711787835999215,0.9892756626515019,0.004682674947828283,Not Significant
XPC,1079.1904761904761,969.2413793103449,0.15502161829914596,0.6016033882405818,0.9673297880527567,0.014425438311893744,Not Significant
LSM3,672.047619047619,764.0689655172414,-0.1851394018509782,0.5613346013880833,0.9653137428245997,0.015331510871528143,Not Significant
SLC6A6,3432.3809523809523,2502.5172413793102,0.4558296745517348,0.3558757887997285,0.9254273255508636,0.03365768101858667,Not Significant
GRIP2,35.142857142857146,42.793103448275865,-0.2841468217211488,0.556827108697505,0.9650986217707751,0.015428304581221925,Not Significant
CCDC174,406.85714285714283,212.51724137931035,0.936942428267756,0.00036755935341483813,0.04359536669464145,1.360559664994613,Not Significant
FGD5,1.8571428571428572,1.7241379310344827,0.10720960143633552,0.6756655943811705,0.9792280348039335,0.009116161388913654,Not Significant
FGD5-AS1,1525.0,1421.5172413793102,0.10137764531215442,0.7811313133572884,0.9896379194197706,0.004523672433848973,Not Significant
NR2C2,609.6666666666666,482.3103448275862,0.33805891519407405,0.32527467796845355,0.9204647395369983,0.03599284346394778,Not Significant
MRPS25,463.85714285714283,585.6206896551724,-0.3362859666867017,0.28697092834307786,0.9083883817125894,0.04172842904320849,Not Significant
COL6A4P1,6.380952380952381,3.413793103448276,0.9023961427269747,0.12957785750627604,0.8116653343597737,0.09062300204047545,Not Significant
CAPN7,477.23809523809524,389.7241379310345,0.2922559209276233,0.4137924153770549,0.9408609232823381,0.026474568618398,Not Significant
SH3BP5-AS1,71.23809523809524,59.86206896551724,0.2510067997919693,0.6082839937727633,0.9673297880527567,0.014425438311893744,Not Significant
SH3BP5,218.9047619047619,193.9655172413793,0.17450314217385404,0.7199862759446342,0.984090160956167,0.006965110296337091,Not Significant
METTL6,257.0,209.10344827586206,0.2975515061503586,0.4606385567165713,0.9476706381819827,0.02334257497620689,Not Significant
EAF1,700.5714285714286,415.6551724137931,0.7531449873063015,0.001895363362069175,0.1119200314812647,0.9510921763563144,Not Significant
COLQ,15.333333333333334,19.862068965517242,-0.37334455097888364,0.39498531001262127,0.9350905082337567,0.029146351347658223,Not Significant
HACL1,333.23809523809524,292.0344827586207,0.19041460741781208,0.6115825261726066,0.9682777491321656,0.014000048049815573,Not Significant
BTD,134.1904761904762,146.6551724137931,-0.12814567096731516,0.7329195208704926,0.9867184224484524,0.005806763261130001,Not Significant
ANKRD28,867.6666666666666,582.6206896551724,0.5745839714520746,0.21003756251780936,0.8742540740913491,0.058362335168252635,Not Significant
DPH3,546.2380952380952,460.17241379310343,0.24735543260406626,0.3823636887256564,0.9338865599370698,0.029705874717929487,Not Significant
OXNAD1,169.47619047619048,142.6206896551724,0.2488993195436628,0.4735977352715993,0.9510671741152954,0.021788807650057355,Not Significant
RFTN1,272.6190476190476,185.48275862068965,0.5556012766309494,0.209420701944623,0.8742540740913491,0.058362335168252635,Not Significant
PLCL2,197.33333333333334,123.86206896551724,0.6719002252942188,0.06928830375658936,0.694995786928805,0.1580178280992641,Not Significant
TBC1D5,977.9047619047619,710.4827586206897,0.4608943282009398,0.25749883210709357,0.8980925266405062,0.04667891752050565,Not Significant
SATB1,126.38095238095238,103.65517241379311,0.2859869338026404,0.7326397905623863,0.9866002559547103,0.0058587762044027105,Not Significant
KCNH8,5.857142857142857,4.586206896551724,0.3528956421868621,0.6949035135229109,0.9821138318225218,0.007838172429642085,Not Significant
EFHB,16.952380952380953,15.689655172413794,0.11167426822915101,0.8015196706743529,0.9897764726637729,0.004462873735346122,Not Significant
RAB5A,995.6190476190476,695.4827586206897,0.5175790813559987,0.06732147484399578,0.6888376952094737,0.16188309504230688,Not Significant
PP2D1,3.8095238095238093,2.206896551724138,0.787591667236174,0.06223639493187184,0.6753152522551245,0.17049344146087175,Not Significant
KAT2B,236.85714285714286,186.41379310344828,0.34550856803102353,0.3673939291024221,0.9281956042118301,0.032360492662373785,Not Significant
ZNF385D,2.0,1.8620689655172413,0.10309349296410372,0.8541103056506717,0.9920797912425259,0.0034533968954585338,Not Significant
UBE2E2,472.6666666666667,358.7931034482759,0.39767096702323496,0.2762152289635027,0.9053917124549847,0.04316348515724708,Not Significant
UBE2E1,1470.857142857143,1046.5862068965516,0.49096598078666254,0.1891624026233752,0.8610473155548131,0.06497298290202401,Not Significant
NKIRAS1,162.57142857142858,130.10344827586206,0.3214145305664405,0.19552337866452832,0.8663146481690697,0.062324342226628505,Not Significant
RPL15,10671.42857142857,11283.448275862069,-0.08045470868098752,0.8067382951369682,0.9897764726637729,0.004462873735346122,Not Significant
NR1D2,429.76190476190476,207.58620689655172,1.049827017363643,0.004300653267038516,0.1927667811757758,0.7149678044323597,Not Significant
THRB,148.42857142857142,130.75862068965517,0.1828627630759206,0.5391619064797526,0.9643914651782475,0.015746641764506006,Not Significant
RARB,343.2857142857143,297.58620689655174,0.20610216213351693,0.5758789273096054,0.9653137428245997,0.015331510871528143,Not Significant
TOP2B,2154.095238095238,1913.6206896551723,0.17077714371219532,0.5954163775791551,0.9673297880527567,0.014425438311893744,Not Significant
MIR4442,13.571428571428571,14.448275862068966,-0.09032475229843578,0.8516591482160714,0.9920797912425259,0.0034533968954585338,Not Significant
NGLY1,542.7619047619048,418.9655172413793,0.37348795630989756,0.27156040697178574,0.903981468905812,0.04384047221759917,Not Significant
OXSM,195.71428571428572,170.13793103448276,0.20204425061773404,0.47884608708091825,0.9513836512655246,0.021644315840411415,Not Significant
NEK10,5.476190476190476,6.655172413793103,-0.2813034139748933,0.375551598786921,0.9307669307035783,0.03115905519631366,Not Significant
SLC4A7,1013.1904761904761,539.3103448275862,0.9097178087460077,0.07986870215526796,0.7305791023527739,0.13633275460244318,Not Significant
EOMES,18.61904761904762,15.655172413793103,0.2501398823652493,0.5656473414817814,0.9653137428245997,0.015331510871528143,Not Significant
CMC1,259.42857142857144,316.6551724137931,-0.2875752698872645,0.5042506580007877,0.9557271277178654,0.019666086638549404,Not Significant
AZI2,613.9047619047619,378.2758620689655,0.6985761401178018,0.034649075510050455,0.5512980184472323,0.2586135685201491,Not Significant
ZCWPW2,5.761904761904762,4.655172413793103,0.3077112125725756,0.5902263027433681,0.9668415275018845,0.014644704170893792,Not Significant
RBMS3,64.14285714285714,31.724137931034484,1.0157076568667398,0.053840048348361,0.6530949400303248,0.185023681000262,Not Significant
TGFBR2,2921.0476190476193,3177.4827586206898,-0.12139841978846747,0.7492904895837798,0.9884545672094962,0.005043287567975714,Not Significant
STT3B,2070.9523809523807,1842.3103448275863,0.16877827103922274,0.606017567543936,0.9673297880527567,0.014425438311893744,Not Significant
OSBPL10,381.0,318.3103448275862,0.2593569535661932,0.48540816995132974,0.9515152290550495,0.021584256413592972,Not Significant
ZNF860,51.0,41.62068965517241,0.29319637634404616,0.486367449169811,0.9516877790291011,0.021505507587040926,Not Significant
GPD1L,316.6190476190476,252.79310344827587,0.32479094448606727,0.48051584625820076,0.9513836512655246,0.021644315840411415,Not Significant
CMTM8,92.42857142857143,121.10344827586206,-0.38982915447288263,0.3606238571520213,0.9267585818302017,0.033033383691444464,Not Significant
CMTM7,421.2857142857143,464.44827586206895,-0.1407189419332023,0.8176539490726435,0.9903053570998275,0.0042308716088150285,Not Significant
CMTM6,1286.7142857142858,1211.5862068965516,0.08679468016749481,0.8197960616620005,0.9903053570998275,0.0042308716088150285,Not Significant
DYNC1LI1,655.6666666666666,523.3448275862069,0.3252007121565192,0.33041114983063546,0.9222041144600512,0.03517294448560916,Not Significant
CNOT10,444.76190476190476,444.82758620689657,-0.0002130382521427708,0.9994979976065889,1.0,-0.0,Not Significant
GLB1,1426.5238095238096,1324.2758620689656,0.10730014293871472,0.7475554410257637,0.9884545672094962,0.005043287567975714,Not Significant
TMPPE,20.333333333333332,22.689655172413794,-0.15818794176593934,0.6473823284110136,0.9747154454158208,0.01112215201710837,Not Significant
CRTAP,3490.285714285714,3249.2413793103447,0.10324221764743713,0.7902950858672704,0.9897764726637729,0.004462873735346122,Not Significant
SUSD5,32.80952380952381,33.41379310344828,-0.026329110361978006,0.9540570580271572,0.998778329906317,0.0005308889320271172,Not Significant
FBXL2,262.14285714285717,191.9655172413793,0.44950605293470997,0.11378036231492973,0.7922723860851698,0.10112548073859969,Not Significant
UBP1,1246.2857142857142,1012.5862068965517,0.2995901103259288,0.3001117910719999,0.9095825976223629,0.04115785727907034,Not Significant
CLASP2,582.1428571428571,505.3448275862069,0.20410506949886642,0.5529856653589287,0.9643914651782475,0.015746641764506006,Not Significant
PDCD6IP,2672.809523809524,2306.9310344827586,0.21238215302148664,0.522182818196149,0.9633208849603382,0.016229024033665912,Not Significant
ARPP21,4.714285714285714,3.7586206896551726,0.326835867651495,0.3791306343981682,0.9313071932109854,0.03090704263750448,Not Significant
STAC,103.38095238095238,87.24137931034483,0.2448859133822838,0.5819233005921127,0.9653137428245997,0.015331510871528143,Not Significant
TRANK1,464.9047619047619,181.20689655172413,1.3592973391546352,7.155441249672833e-05,0.0176929099607358,1.752200732609938,Up
EPM2AIP1,916.9047619047619,469.82758620689657,0.9646404655941464,0.004486347688439115,0.19700406031576687,0.7055248228000295,Not Significant
MLH1,684.2380952380952,658.8965517241379,0.054446452414216036,0.8860286522464857,0.9929696951769197,0.0030640057022753332,Not Significant
LRRFIP2,1014.9047619047619,799.0344827586207,0.34501468218421605,0.3085244160224906,0.9132781338917755,0.03939694029780931,Not Significant
GOLGA4,2682.4761904761904,1775.0344827586207,0.5957183143035607,0.05370538418689181,0.6525479265387587,0.18538758595604493,Not Significant
C3orf35,19.476190476190474,7.724137931034483,1.3342656832329562,0.004957108788548204,0.2070034526133981,0.6840224108791103,Not Significant
ITGA9,11.666666666666666,3.103448275862069,1.9104484150217076,0.0009759207687754134,0.07677409353953112,1.114785302505912,Not Significant
CTDSPL,427.57142857142856,524.9655172413793,-0.296057209705953,0.5391761391452228,0.9643914651782475,0.015746641764506006,Not Significant
VILL,129.0,142.31034482758622,-0.14166947245620848,0.8589423350511773,0.9920797912425259,0.0034533968954585338,Not Significant
PLCD1,159.0,191.6206896551724,-0.2692265745385613,0.5446249092517417,0.9643914651782475,0.015746641764506006,Not Significant
DLEC1,5.285714285714286,3.7241379310344827,0.5051919365354492,0.14030241818266206,0.8216190603716166,0.0853294942912569,Not Significant
ACAA1,605.9047619047619,764.5172413793103,-0.3354579935999828,0.28865578151309285,0.9083883817125894,0.04172842904320849,Not Significant
MYD88,1066.142857142857,721.0344827586207,0.5642606023787239,0.11374159562832352,0.7922723860851698,0.10112548073859969,Not Significant
OXSR1,1211.0,942.448275862069,0.36171351841361654,0.18473092194887755,0.8589225506854772,0.0660459948723137,Not Significant
SLC22A14,7.142857142857143,4.793103448275862,0.5755411901211854,0.10656629667789112,0.7846923249648535,0.10530059518191762,Not Significant
XYLB,90.33333333333333,84.86206896551724,0.09013859330212752,0.8190754687834291,0.9903053570998275,0.0042308716088150285,Not Significant
ACVR2B-AS1,14.571428571428571,11.310344827586206,0.3654994104233801,0.2973584723379402,0.9095825976223629,0.04115785727907034,Not Significant
ACVR2B,141.66666666666666,110.0,0.3649968167792483,0.2743911505351437,0.903981468905812,0.04384047221759917,Not Significant
EXOG,124.95238095238095,113.86206896551724,0.1340911720536375,0.7118767019290027,0.9833604869555147,0.007287246363066005,Not Significant
SCN5A,19.761904761904763,11.96551724137931,0.7238392460048381,0.1269719470906834,0.8089756936912478,0.09206452690978953,Not Significant
WDR48,693.1428571428571,464.9310344827586,0.5761359932798432,0.05793199550035063,0.6615083698061011,0.17946465648387505,Not Significant
GORASP1,518.2857142857143,489.55172413793105,0.0822863312471938,0.7758866953507364,0.9892756626515019,0.004682674947828283,Not Significant
TTC21A,48.095238095238095,32.6551724137931,0.558582534519584,0.11302130278288366,0.7922723860851698,0.10112548073859969,Not Significant
CSRNP1,1082.2857142857142,255.6206896551724,2.0820048924884125,4.787777416342841e-05,0.013928818864639671,1.856085709298776,Up
SLC25A38,500.9047619047619,470.0689655172414,0.09166389147237304,0.7657103529314138,0.9884545672094962,0.005043287567975714,Not Significant
RPSA,14298.904761904761,15027.137931034482,-0.07166561304562678,0.8186551188893723,0.9903053570998275,0.0042308716088150285,Not Significant
SNORA6,12.285714285714286,12.586206896551724,-0.034861825995313574,0.9078569606599722,0.9950941968392549,0.00213580645911473,Not Significant
SNORA62,18.333333333333332,13.758620689655173,0.4141332717087296,0.23838858850555938,0.8870914171674338,0.052031622642231073,Not Significant
MOBP,4.761904761904762,1.3448275862068966,1.8241175432612882,0.00046974425917113824,0.050298518973331804,1.2984448024426594,Not Significant
MYRIP,7.904761904761905,7.724137931034483,0.0333480816381325,0.974820539613946,0.9993110914213701,0.0002992922985917567,Not Significant
EIF1B-AS1,5.571428571428571,5.551724137931035,0.005111413817599339,0.9891211627958194,0.9993110914213701,0.0002992922985917567,Not Significant
EIF1B,544.3809523809524,348.82758620689657,0.6421024517813899,0.024770185119071288,0.47921139818188224,0.31947286067587327,Not Significant
ENTPD3,197.57142857142858,139.24137931034483,0.504786318888989,0.6309526391481546,0.9725103659967189,0.012105760828803243,Not Significant
ENTPD3-AS1,17.095238095238095,14.413793103448276,0.24614447409098034,0.40299975039916225,0.939163125936543,0.027258967327999133,Not Significant
RPL14,5579.761904761905,6568.172413793103,-0.23528843638374752,0.4822677177515827,0.9513836512655246,0.021644315840411415,Not Significant
ZNF619,78.42857142857143,54.10344827586207,0.5356587751070692,0.12362207668933364,0.8033079252974571,0.09511794834099678,Not Significant
ZNF620,57.23809523809524,36.89655172413793,0.6334896717714882,0.12078026219541618,0.7999617108209288,0.09693079947947998,Not Significant
ZNF621,375.04761904761904,258.7931034482759,0.5352746117423146,0.11488902849306083,0.7932110506960827,0.10061124400922222,Not Significant
CTNNB1,4072.7619047619046,3688.689655172414,0.14289906210119888,0.6801227724183372,0.9798062295035939,0.008859803672875234,Not Significant
ULK4,44.857142857142854,43.13793103448276,0.05638074779577494,0.8641532840950554,0.9920797912425259,0.0034533968954585338,Not Significant
TRAK1,1043.8095238095239,954.8965517241379,0.128442117379986,0.7467768261157048,0.9884545672094962,0.005043287567975714,Not Significant
CCK,3.2857142857142856,4.862068965517242,-0.5653633232718129,0.19621813784011066,0.8679820195081007,0.06148927126278718,Not Significant
VIPR1,15.904761904761905,19.17241379310345,-0.2695732079006434,0.6764607220821165,0.9792280348039335,0.009116161388913654,Not Significant
SEC22C,500.9047619047619,440.9310344827586,0.18398330364430887,0.5878831044880504,0.9659546143283807,0.01504327856358761,Not Significant
